Timestamp,Vehicle_No,Latitude,Longitude,Speed,Status,Location,Branch
2026-01-25T00:00:13.467Z,GA 07 G 0680-PIL(QUICK RESPONSE VEHICLE),15.4864667,73.8170333,0,STOP,At Fire Station panaji,Fire Station Pilerne
2026-01-25T00:00:13.467Z,GA07G2506 - OLG Mid Size (Water Tender),15.500348,73.914085,0,STOP,At Fire Station Old Goa,Fire Station Old Goa
2026-01-25T00:00:13.467Z,GA 07 G 5115-POR(MINI WATER TENDER),15.522872,73.829559,0,STOP,At Porvorim Fire Station,Fire Station Porvorim
2026-01-25T00:00:13.467Z,GA 07 G 0350-MRG(WATER TENDER),15.269418,73.97065,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-25T00:00:13.467Z,GA 07 G 2900-MAP(MINI RESCUE TENDER),15.589985,73.808838,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-25T00:00:13.467Z,GA 07 G 7600-FFHQ(WATER BOUSER),15.487345,73.817383,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-25T00:00:13.467Z,GA 07 G 2002-FFHQ(TURN TABLE LADDER),15.487412,73.817276,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-25T00:00:13.467Z,GA 07 G 7101-FFHQ(WATER TENDER),15.486872,73.817162,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-25T00:00:13.467Z,GA 07 G 7677-FFHQ(EMERGENCY RESCUE),15.486953,73.817261,0,INACTIVE,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-25T00:00:13.467Z,GA 07 G 1121-PNJ(EMERGENCY RESCUE),15.487262,73.817375,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Station Panaji
2026-01-25T00:00:13.467Z,GA 07 G 1571-FFHQ(QUICK RESPONSE),15.486608,73.817551,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-25T00:00:13.467Z,GA 07 G 8101-MAP(WATER TENDER),15.589967,73.808784,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-25T00:00:13.467Z,GA 07 G 2317-MRG(EMERGENCY RESCUE TENDER),15.2693233,73.970255,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-25T00:00:13.467Z,GA 07 G 1570-VAS(QUICK RESPONSE FIRE TENDER),15.486575,73.817,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (SW)",Fire Station Vasco
2026-01-25T00:00:13.467Z,GA 07 G 4101-VAS(MS WATER TENDER),15.3887633,73.85127,0,STOP,At Fire Station Vasco,Fire Station Vasco
2026-01-25T00:00:13.467Z,GA 07 G 0819-VAS(WATER/FOAM TENDER),15.388765,73.8513267,0,IDLE,At Fire Station Vasco,Fire Station Vasco
2026-01-25T00:00:13.467Z,GA 07 G 7100-MRG(WATER BOUSER),15.269265,73.9697916,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-25T00:00:13.467Z,GA 07 G 1568-MRG(QUICK RESPONSE ),15.2694066,73.9705166,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-25T00:00:13.467Z,GA 07 G 6101-MRG(WATER TENDER),15.2693733,73.9702066,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-25T00:00:13.467Z,GA 07 G 1001-MRG(AERIAL LADDER PLATFORM),15.2695333,73.969905,0,INACTIVE,At Fire Station Margoa,Fire Station Margao
