Timestamp,Vehicle_No,Latitude,Longitude,Speed,Status,Location,Branch
2026-01-31T00:01:03.750Z,GA 07 G 0680-PIL(QUICK RESPONSE VEHICLE),15.486505,73.8169917,0,STOP,At Fire Station panaji,Fire Station Pilerne
2026-01-31T00:01:03.750Z,GA07G2506 - OLG Mid Size (Water Tender),15.500312,73.914017,0,STOP,At Fire Station Old Goa,Fire Station Old Goa
2026-01-31T00:01:03.750Z,GA 07 G 5115-POR(MINI WATER TENDER),15.523173,73.82946,0,STOP,At Porvorim Fire Station,Fire Station Porvorim
2026-01-31T00:01:03.750Z,GA 07 G 0350-MRG(WATER TENDER),15.26939,73.970581,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-31T00:01:03.750Z,GA 07 G 2900-MAP(MINI RESCUE TENDER),15.589847,73.808868,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-31T00:01:03.750Z,GA 07 G 7600-FFHQ(WATER BOUSER),15.487187,73.817146,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-31T00:01:03.750Z,GA 07 G 2002-FFHQ(TURN TABLE LADDER),15.487423,73.817261,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-31T00:01:03.750Z,GA 07 G 7101-FFHQ(WATER TENDER),15.486877,73.816963,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-31T00:01:03.750Z,GA 07 G 7677-FFHQ(EMERGENCY RESCUE),15.486953,73.817261,0,INACTIVE,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-31T00:01:03.750Z,GA 07 G 1121-PNJ(EMERGENCY RESCUE),15.487208,73.8172,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Station Panaji
2026-01-31T00:01:03.750Z,GA 07 G 1571-FFHQ(QUICK RESPONSE),15.486662,73.81749,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2026-01-31T00:01:03.750Z,GA 07 G 8101-MAP(WATER TENDER),15.589843,73.808807,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-31T00:01:03.750Z,GA 07 G 2317-MRG(EMERGENCY RESCUE TENDER),15.2694266,73.9701816,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-31T00:01:03.750Z,GA 07 G 1570-VAS(QUICK RESPONSE FIRE TENDER),15.3887566,73.8513433,0,STOP,At Fire Station Vasco,Fire Station Vasco
2026-01-31T00:01:03.750Z,GA 07 G 4101-VAS(MS WATER TENDER),15.3888833,73.8513516,0,STOP,At Fire Station Vasco,Fire Station Vasco
2026-01-31T00:01:03.750Z,GA 07 G 0819-VAS(WATER/FOAM TENDER),15.3887717,73.8513017,0,IDLE,At Fire Station Vasco,Fire Station Vasco
2026-01-31T00:01:03.750Z,GA 07 G 7100-MRG(WATER BOUSER),15.26979,73.96997,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-31T00:01:03.750Z,GA 07 G 1568-MRG(QUICK RESPONSE ),15.2694166,73.9704266,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-31T00:01:03.750Z,GA 07 G 6101-MRG(WATER TENDER),15.2695966,73.969905,0,STOP,At Fire Station Margoa,Fire Station Margao
2026-01-31T00:01:03.750Z,GA 07 G 1001-MRG(AERIAL LADDER PLATFORM),15.2695333,73.969905,0,INACTIVE,At Fire Station Margoa,Fire Station Margao
2026-01-31T00:01:03.750Z,GA 07 G 0820-BIC(WATER TEDNER),15.4027733,74.002805,0,STOP,At Fire Station Ponda ,Fire Station Bicholim
2026-01-31T00:01:03.750Z,GA 07 G 5101-OLG(MS WATER TENDER),15.5002983,73.9140383,0,STOP,At Fire Station Old Goa,Fire Station Old Goa
2026-01-31T00:01:03.750Z,GA 07 G 3101-BIC(MS WATER TENDER),15.589445,73.9468016,0,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-31T00:01:03.750Z,GA 07 G 1941-BIC(QUICK RESPONSE),15.5894883,73.9467283,0,STOP,At Fire Station Bicholim ,Fire Station Bicholim
2026-01-31T00:01:03.750Z,GA 07 G 2319-VAS (EMERGENCY RESCUE TENDER),15.388815,73.8512783,0,STOP,At Fire Station Vasco,Fire Station Vasco
2026-01-31T00:01:03.750Z,GA 07 G 3737-VAP(WATER TENDER),15.53101,74.1386633,0,STOP,At Fire Station Valpoi ,Fire Station Valpoi
2026-01-31T00:01:03.750Z,GA 07 G 2318-PND(EMERGENCY RESCUE TENDER),15.402675,74.003035,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-31T00:01:03.750Z,GA 07 G 2004-PND(QUICK RESPONSE),15.40267,74.00284,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-31T00:01:03.750Z,GA 07 G 9101-PND(WATER TENDER),15.4031316,74.0027016,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-31T00:01:03.750Z,GA 07 G 9797-PND(WATER BOUSER),15.4027366,74.0028816,0,STOP,At Fire Station Ponda ,Fire Station Ponda
2026-01-31T00:01:03.750Z,GA 07 G 6363-CAN(WATER TENDER),15.0236416,74.0440433,0,INACTIVE,"Canacona, The Lalitrajbaga ,Canacona, Canacona, Goa (NE)",Fire Station Canacona
2026-01-31T00:01:03.750Z,GA 07 G 1567-CAN(QUICK RESPONSE FT),15.0236833,74.0440666,0,INACTIVE,"Canacona, The Lalitrajbaga ,Canacona, Canacona, Goa (NE)",Fire Station Canacona
2026-01-31T00:01:03.750Z,GA 07 G 1569-VRN(QUICK RESPONSE),15.3697716,73.936165,0,STOP,At Fire Station Verna,Fire Station Verna
2026-01-31T00:01:03.750Z,GA 07 G 9909-VRN(ADVANCE MULTI-PURPOSE),15.3698666,73.93619,0,STOP,At Fire Station Verna,Fire Station Verna
2026-01-31T00:01:03.750Z,GA 07 G 1942-VAP(QUICK RESPONSE),15.5310133,74.1387783,0,STOP,At Fire Station Valpoi ,Fire Station Valpoi
2026-01-31T00:01:03.750Z,GA 07 G 2003-CUR(QUICK RESPONSE),15.26046,74.1037433,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-31T00:01:03.750Z,GA 07 G 7447-CUR(EMERGENCY RESCUE),15.2604166,74.103735,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-31T00:01:03.750Z,GA 07 G 7557-CUR(WATER TENDER),15.2603916,74.1034266,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-31T00:01:03.750Z,GA 07 G 7667-CUR(WATER BOUSER),15.26036,74.103735,0,STOP,At Fire Station Curchorem,Fire Station Curchorem
2026-01-31T00:01:03.750Z,GA 07 G 4989-KUN(WATER TENDER),15.46329,73.9715417,0,STOP,At Fire Station Kundaim,Fire Station Kundaim
2026-01-31T00:01:03.750Z,GA 07 G 2242-PIL(WATER TENDER),15.533075,73.7940172,0,STOP,At Fire Station Pilerne,Fire Station Pilerne
2026-01-31T00:01:03.750Z,GA 07 G 0681-MAP(QUICK RESPONSE),15.58986,73.808805,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2026-01-31T00:01:03.750Z,GA 07 G 2101-PER(MS WATER TENDER),15.7164428,73.7974983,0,STOP,At Fire Station Pernem,Fire Station Pernem
2026-01-31T00:01:03.750Z,GA 07 G 4600-PER(MINI RESCUE TENDER),15.7164817,73.7975244,0,STOP,At Fire Station Pernem,Fire Station Pernem
